This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)   35.9, 33.1, 37.4, 36.3Starting at this date and time  Fri Nov 04 2016 08:34:50 GMT-0400 (Eastern Daylight Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
https://t.co/Cb78i1xqEA","Fri Nov 04 12:50:09 +0000 2016","Lebanon","null","Lebanon"
"IntEdwin","Que asco produce esa familia en tantas personas dignas de Colombia. https://t.co/0i1kn6y1AN","Fri Nov 04 12:50:12 +0000 2016","Siria","null","Siria"
"NoorMoh189","@wissemayass  يسلمو وسام الله يعطيكي الصحه لقيتها","Fri Nov 04 12:50:13 +0000 2016","Hashemite Kingdom of Jordan","null","Hashemite Kingdom of Jordan"
"fevziates3","@IzEadt @insaurraldeh @Iznhir @Deiphos81 @PMGR1960 @Blue_Velvet_50 @LEONARDO195511 @my_wonderwoman @CarlaPillco @JhlMd81 hello my friends","Fri Nov 04 12:50:18 +0000 2016","null","null","Türkiye"
"karam_kazak","@MDadoush انا بحبك 😂😂😍","Fri Nov 04 12:50:21 +0000 2016","Lattakia, Syria","null","Syria"
"muratgunes_","#SonDakika: Kahramanmaraş'ta keşif uçağı düştü.

Bölgeye kurtarma ekipleri ile sevk edildi.

https://t.co/YQafsMeWjb","Fri Nov 04 12:50:27 +0000 2016","İstanbul, Türkiye","null","Türkiye"
"pasto_champ","En 2015-2016, la Fondation Mariste pour la Solidarité Internationale (FMSI) a organisé un… https://t.co/Kt3QeS77i4","Fri Nov 04 12:50:31 +0000 2016","Dik el-Mehdi","[object Object]","Lebanon"
"neyyir_efran","@ShawnMendes  I must say that I am very sweet","Fri Nov 04 12:50:31 +0000 2016","null","null","Türkiye"
"fevziates3","@IzEadt @insaurraldeh @Iznhir @Deiphos81 @PMGR1960 @Blue_Velvet_50 @LEONARDO195511 @my_wonderwoman @CarlaPillco @JhlMd81 good morning iz","Fri Nov 04 12:50:35 +0000 2016","null","null","Türkiye"
"BilalNaffaa","أقصر قصة حب: الشاب غني.","Fri Nov 04 12:50:42 +0000 2016","Tyre - Lebanon","null","Lebanon"
"fevziates3","@IzEadt @insaurraldeh @Iznhir @Deiphos81 @PMGR1960 @Blue_Velvet_50 @LEONARDO195511 @my_wonderwoman @CarlaPillco @JhlMd81 happy day","Fri Nov 04 12:50:48 +0000 2016","null","null","Türkiye"
"HommeJoni","https://t.co/Z2pR8weoHq","Fri Nov 04 12:50:53 +0000 2016","Lebanon","null","Lebanon"
"MayanMsaed","Going out in a bit and im still in my pjs. With a hair like hagrids. Bags under my eyes &amp; a face that looks like its been punched repeatedly","Fri Nov 04 12:50:55 +0000 2016","Lebanon","null","Lebanon"
"fevziates3","@IzEadt @insaurraldeh @Iznhir @Deiphos81 @PMGR1960 @Blue_Velvet_50 @LEONARDO195511 @my_wonderwoman @CarlaPillco @JhlMd81 happy friday","Fri Nov 04 12:51:02 +0000 2016","null","null","Türkiye"
"bishosy","@montymunford &amp; @mikebutcher you should talk more about TechFugees and the innovation happening there, we are waiting for this #BDLA2016","Fri Nov 04 12:51:07 +0000 2016","Lebanon","null","Lebanon"
"TanyaKasim","@CounterMoonbat @RealBiZI1 Except where the Arab &amp; Muslim communities are concerned. SMH.","Fri Nov 04 12:51:10 +0000 2016","Jordan","null","Hashemite Kingdom of Jordan"
"EyeSpotInterior","I'm at American university of technology https://t.co/KUxXqRrJ14","Fri Nov 04 12:51:19 +0000 2016","Tripoli,Lebanon","[object Object]","Lebanon"
"brxghtcalxmity","wesil l akil woah bedi abki","Fri Nov 04 12:51:19 +0000 2016","lebanon","null","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @Deiphos81 @PMGR1960 @Blue_Velvet_50 @LEONARDO195511 @my_wonderwoman @CarlaPillco @JhlMd81 happy day","Fri Nov 04 12:51:22 +0000 2016","null","null","Türkiye"
"bc05785","@Mounib003 في الشريعة الإسلامية اين التفريق بالاحسان وما هذا الرجل الشهم الذي يدفع قوى الامن لتوقيف زوجته","Fri Nov 04 12:51:30 +0000 2016","null","null","لبنان"
"BilalNaffaa","@ZeinabAtaya 
MUAHAHAHAHAHAHAHHAHAA *evil's laugh*","Fri Nov 04 12:51:35 +0000 2016","Tyre - Lebanon","null","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @Deiphos81 @PMGR1960 @Blue_Velvet_50 @LEONARDO195511 @my_wonderwoman @CarlaPillco @JhlMd81 happy friday","Fri Nov 04 12:51:39 +0000 2016","null","null","Türkiye"
"ghantous44","@ShadaS 
الزواج محكومة مقاعيله بنص الشريعة. 
لا حل الا كما تقولين وهذا يتطلب إقرار الزواج المدني
الاختياري..وهذا شبه مستحيل في وطن النجوم 😔😭","Fri Nov 04 12:52:01 +0000 2016","tripoli lebanon","null","Lebanon"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @jrpereira007 @MdShagar13 @EbookLiaRocha @MichelPascual2 @SaraBrisola @wwwselimxxx hola buen dia","Fri Nov 04 12:52:08 +0000 2016","null","null","Türkiye"
"NoorMoh189","@SuhilaBnLachhab  الله يسعدك ساهو الف مبرووووووووووووووك بتستاهلي كل خير اميرتنا الله يعطيكي الصحه ويشفيكي ويعافيكي حبيبتي","Fri Nov 04 12:52:09 +0000 2016","Hashemite Kingdom of Jordan","null","Hashemite Kingdom of Jordan"
"tonysamia","أملك السعادة... ليس لأنني أملك كل شيء بل لأن كل ما ملكه هو من فضل الله ولا أحد غيره لديه فضل علي...

#tonysamia","Fri Nov 04 12:52:12 +0000 2016","Lebanon","null","Lebanon"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @jrpereira007 @MdShagar13 @EbookLiaRocha @MichelPascual2 @SaraBrisola @wwwselimxxx feliz viernes","Fri Nov 04 12:52:24 +0000 2016","null","null","Türkiye"
"BilalNaffaa","أو عم يشتغل مخابرات 👮 https://t.co/OSFQFvya5j","Fri Nov 04 12:52:27 +0000 2016","Tyre - Lebanon","null","Lebanon"
"zouzaw_171","🌅 @ كنيسة سيدة البحر العجائبية - البترون https://t.co/zrNwoPEgJu","Fri Nov 04 12:52:33 +0000 2016","Zgharta","[object Object]","Lebanon"
"rassednews","زورق معادٍ خرق المياه الإقليمية مقابل رأس الناقورة | Rassed https://t.co/SHm6jfOgBC https://t.co/oKwmKe1Onn","Fri Nov 04 12:52:33 +0000 2016","Lebanon","null","Lebanon"
"Aishaahamdan","The things we have to go through to try to get into med school are unbelievable😂😭💔","Fri Nov 04 12:52:39 +0000 2016","Lebanon/Kuwait","null","Lebanon"
"BilalNaffaa","@nada_barakat97 Hahahahhaa","Fri Nov 04 12:52:42 +0000 2016","Tyre - Lebanon","null","Lebanon"
"CurlyInRed","deliriiiyorum la la la la laaaaaa ♫ (bu twit sürüüüünüyorum sound'u ile okunacak ♫)","Fri Nov 04 12:52:50 +0000 2016","Şişli, İstanbul","null","Turkey"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @SilviaEliasB @gatusuchi321 @Ignacio14254755 @Fartadaxxx @landy_ortiz @thudao76 @JAMENDY79 feliz viernes","Fri Nov 04 12:52:52 +0000 2016","null","null","Türkiye"
"neyyir_efran","@ShawnMendes I am 21 years old","Fri Nov 04 12:52:58 +0000 2016","null","null","Türkiye"
"ALJADEEDNEWS","نادي العهد: استشهاد اللاعب قاسم شمخة في #حلب!
https://t.co/rLt4GzkSmz https://t.co/f5CPm5zxCy","Fri Nov 04 12:53:03 +0000 2016","Beirut, Lebanon","null","Lebanon"
"EkherElAkhbar","#عـاجل| المدربان الأمريكيان قتلا بنيران حراس قاعدة جوية جنوبي #الأردن لعدم امتثالهما لأوامر التوقف","Fri Nov 04 12:53:08 +0000 2016","Beirut, Lebanon","null","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @jrpereira007 @MdShagar13 @EbookLiaRocha @MichelPascual2 @SaraBrisola @wwwselimxxx feliz viernes","Fri Nov 04 12:53:22 +0000 2016","null","null","Türkiye"
"ShoshoRd","اللهم آنس وحدته و ارحم ضعفه وقلة حيلته
و ارزقه الفرج من حيث لآ يحتسب يارب العالمين 🙏
#كلنا_سعد_المجرد","Fri Nov 04 12:53:36 +0000 2016","Syria ","null","Syria"
"BilalNaffaa","مدينة البهائم https://t.co/QrBveTANIf","Fri Nov 04 12:53:46 +0000 2016","Tyre - Lebanon","null","Lebanon"
"gsahinpi","artık gerçek bakanlığını kurun orçolar","Fri Nov 04 12:53:49 +0000 2016","null","null","Turkey"
"fevziates3","@IzEadt @rcgc1962 @Iznhir @SilviaEliasB @gatusuchi321 @Ignacio14254755 @Fartadaxxx @landy_ortiz @thudao76 @JAMENDY79 hello my friends","Fri Nov 04 12:53:50 +0000 2016","null","null","Türkiye"
"walasmar","المشكلة ليست بالمحاكم الدينية انما بمن يعطيهم السلطة. #مع_فاطمة_ضد_الزواج_الديني #لاقرار_الزواج_المدني_الاجباري","Fri Nov 04 12:53:54 +0000 2016","Beirut","null","Lebanon"
"Mamoonanshasi","@lamarmourad هو السيارات أغلى ما نملك أي اشي أغلى ما نملك الا احنا","Fri Nov 04 12:53:57 +0000 2016","+962","null","Hashemite Kingdom of Jordan"
"imadhawari","#assihallani #انت #ابن #هل_الوطن الي #بيفتخر_فيك لانك #حامله و #بتزرع #ارزات المحبة بكل #المسارح و #البلدان… https://t.co/5MeQHOILFL","Fri Nov 04 12:54:00 +0000 2016","Beirut - lebanon","null","Lebanon"
"fevziates3","@IzEadt @rcgc1962 @Iznhir @SilviaEliasB @gatusuchi321 @Ignacio14254755 @Fartadaxxx @landy_ortiz @thudao76 @JAMENDY79 good morning","Fri Nov 04 12:54:04 +0000 2016","null","null","Türkiye"
"Echammaa","When someone tells me go chill out https://t.co/iKuwYXMcK8","Fri Nov 04 12:54:08 +0000 2016","Lebanon","null","Liban"
"almanarnews","الرئيس المكلف تشكيل الحكومة في لبنان سعد الحريري أنهى الجولة الأولى من الإستشارات النيابية في مجلس النواب","Fri Nov 04 12:54:10 +0000 2016","Beirut, Lebanon","[object Object]","Lebanon"
"fevziates3","@IzEadt @rcgc1962 @Iznhir @SilviaEliasB @gatusuchi321 @Ignacio14254755 @Fartadaxxx @landy_ortiz @thudao76 @JAMENDY79 happy day","Fri Nov 04 12:54:17 +0000 2016","null","null","Türkiye"
"acarbio","The fisherman from Byblos, oldest city in the world.
#Libano #acarbio #peace #sea #fish #fishing… https://t.co/3j9U7Dh4RM","Fri Nov 04 12:54:36 +0000 2016","Costiera amalfitana, Italia","[object Object]","لبنان"
"ehfo0","@aliamontresor april has to move out! that doesn't make sense","Fri Nov 04 12:54:43 +0000 2016","null","null","Turkey"
"muratgunes_","Kahramanmaraş'ın Onikişubat ilçesine bağlı Tekir Mahallesi Koyunoluk mevkisine bir keşif uçağı düştü.

Kurtarma ekipleri ile sevk edildi","Fri Nov 04 12:54:49 +0000 2016","İstanbul, Türkiye","null","Türkiye"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @SilviaEliasB @gatusuchi321 @Ignacio14254755 @Fartadaxxx @landy_ortiz @thudao76 @JAMENDY79 good morning","Fri Nov 04 12:54:50 +0000 2016","null","null","Türkiye"
"tonysamia","كل ما تملك في هذه الدنيا هو ليس ملكك بل ملك الله الذي جعلك مؤتمن عليه إلى حين رحيلك.... 

#tonysamia","Fri Nov 04 12:54:52 +0000 2016","Lebanon","null","Lebanon"
"neyyir_efran","@ShawnMendes  I must say I am a Turk who lives in Turkey","Fri Nov 04 12:55:03 +0000 2016","null","null","Türkiye"
"manalshihab","Final panel at the money stage @BDLaccelerate #BDLaccelerate #BDLA16 https://t.co/D6ZWguRsoi","Fri Nov 04 12:55:07 +0000 2016","Lebanon","null","Lebanon"
"Almustaqbal","زورق حربي معاد خرق المياه الإقليمية مقابل رأس الناقورة
https://t.co/53O0hgSISF","Fri Nov 04 12:55:11 +0000 2016","Lebanon","null","Lebanon"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano hello friends","Fri Nov 04 12:55:25 +0000 2016","null","null","Türkiye"
"ONURBJKAskeri","Wifi Çekerse Bu Akşam Galatasaray - Başakşehirspor Maçı'nı İzleyeceğim Hava Yağmurlu Ve Soğuk Dışarı Çıkmayacağım...","Fri Nov 04 12:55:34 +0000 2016","Turkey İstanbul","null","Türkiye"
"Sycorox","@banyosuyu yok saticilar icin daha beklemek gerek, ben de etsy icin Mart'i bekliyorum. alım olayı da sorunluydu sevindim bunu görünce","Fri Nov 04 12:55:41 +0000 2016","Hlavní město Praha, Česká repu","null","Türkiye"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano good morning","Fri Nov 04 12:55:43 +0000 2016","null","null","Türkiye"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano happy day","Fri Nov 04 12:55:57 +0000 2016","null","null","Türkiye"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano happy friday","Fri Nov 04 12:56:12 +0000 2016","null","null","Türkiye"
"fevziates3","@rcgc1962 @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano happy weekend","Fri Nov 04 12:56:28 +0000 2016","null","null","Türkiye"
"Zeina_Ibrahim73","@NassifZeytoun 
أشعل النجم #ناصيف_زيتون ليل #أبو_ظبي بصوتو وحضورو المميز .. 👑🔝
وبوجود وجوه فنية مميزة ..… https://t.co/8SXlFEdqdT","Fri Nov 04 12:56:43 +0000 2016","syria_lattakia","null","Syria"
"neyyir_efran","@ShawnMendes   I'm a Turkish girl","Fri Nov 04 12:56:46 +0000 2016","null","null","Türkiye"
"AshrafShaaban5","@RoniZebian byerja3 byeghla","Fri Nov 04 12:56:49 +0000 2016","null","null","Lebanon"
"chriso181","Rise is the best song ever i wonder why it didnt reach #1?","Fri Nov 04 12:56:57 +0000 2016","katy perry ","null","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano buenos dias y noche","Fri Nov 04 12:56:58 +0000 2016","null","null","Türkiye"
"ONURBJKAskeri","Galatasaray - Başakşehirspor Maçı %70 Başakşahirspor Kazanacak %25 Galatasaray Kazanacak %5 Beraberlik...","Fri Nov 04 12:56:59 +0000 2016","Turkey İstanbul","null","Türkiye"
"almanarnews","ثروة مؤسس "فيسبوك" هبطت 3.7 مليارات دولار https://t.co/52J1Wufzus
#صفحات_منوعة https://t.co/sT6KPJMPE9","Fri Nov 04 12:57:14 +0000 2016","Beirut, Lebanon","[object Object]","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano buen dia a todos","Fri Nov 04 12:57:17 +0000 2016","null","null","Türkiye"
"BilalNaffaa","@_nadafarhat 
👨🔫","Fri Nov 04 12:57:22 +0000 2016","Tyre - Lebanon","null","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano feliz viernes","Fri Nov 04 12:57:31 +0000 2016","null","null","Türkiye"
"Salwabouchacra","مقتل مدربين اميركيين اثنين في اطلاق نار بمدخل قاعدة عسكرية جنوب #الاردن","Fri Nov 04 12:57:32 +0000 2016","Beirut","null","Lebanon"
"kankaaaaaaaaaaa","@7ncideniz///  o,bahçeliye züriyetsiz demişti bahçelinin bu tavrını görünce az bile demiş diye düşünüyorum","Fri Nov 04 12:57:32 +0000 2016","null","null","Türkiye"
"weaveofsilence","At my desk sipping stress...
a bird in my ear chirping
of far away meadows

#haiku","Fri Nov 04 12:57:34 +0000 2016","Beirut, Lebanon","null","Lebanon"
"fevziates3","@insaurraldeh @IzEadt @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano feliz fin de semana","Fri Nov 04 12:57:44 +0000 2016","null","null","Türkiye"
"BilalNaffaa","دبرولها عريس https://t.co/UPBk9ItsYx","Fri Nov 04 12:57:49 +0000 2016","Tyre - Lebanon","null","Lebanon"
"BilalNaffaa","حياة العاطل في أغنية https://t.co/HBVHXhVRYm","Fri Nov 04 12:58:09 +0000 2016","Tyre - Lebanon","null","Lebanon"
"Rabihabdallah51","جنود زوج رانيه عاهر عمان قتلو جنود العم سام يا سلام","Fri Nov 04 12:58:12 +0000 2016","null","null","Lebanon"
"fevziates3","@IzEadt @rcgc1962 @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano gracias a ti","Fri Nov 04 12:58:16 +0000 2016","null","null","Türkiye"
"khadijahadid2g3","وفزت باعلى المراتب ... هو ذا كأس الشهادة ... 
#هنيئاُ https://t.co/cezjPOHsuz","Fri Nov 04 12:58:25 +0000 2016","جنوب لبنان ","null","Lebanon"
"fevziates3","@IzEadt @rcgc1962 @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano buenos dias a todos","Fri Nov 04 12:58:30 +0000 2016","null","null","Türkiye"
"computer_escape","@PkkyaAfyok  bu hain şerefizler hem deletin maaşını alıyor hem sırtını ona buna yaslıyor. kanıma dokunuyor","Fri Nov 04 12:58:33 +0000 2016","sivas","null","Türkiye"
"JohnAntonios",""Unlearning" old thing is equally as important as "learning" new things ... key insight for innovators @briansolis #BDLA16","Fri Nov 04 12:58:36 +0000 2016","Lebanon","null","Lebanon"
"Du30Leira","Seven Hundred Fifty-foire

#ALDUBLOSTinLOVE","Fri Nov 04 12:58:38 +0000 2016","Lebanon","null","Lebanon"
"fevziates3","@IzEadt @rcgc1962 @Iznhir @Schlandower @pax7877 @Blue_Velvet_50 @trthi16 @Gigi_Cata @BenedictoLozano buen dia a todos","Fri Nov 04 12:58:44 +0000 2016","null","null","Türkiye"
