This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -122.34, 28.62, -59.41, 46.567Starting at this date and time  Mon Nov 07 2016 20:37:53 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"RJAYY_THA_JB","🖕🏾mood ..","Tue Nov 08 01:38:17 +0000 2016","Grinding","null","Zachary, LA"
"achambry","me whenever a punt gets blocked: you had ONE job.#MNF","Tue Nov 08 01:38:18 +0000 2016","Harrison, MI","null","Harrison, MI"
"HeLikesMyCake","Little Bitch 😌 https://t.co/l3WHz0my20","Tue Nov 08 01:38:17 +0000 2016","  Minneapolis, Minnesota","null","Minneapolis, MN"
"JaylaAiyana_","Yo I jumped 😨 where tf all them snakes come from 😣 https://t.co/eqXSacirnQ","Tue Nov 08 01:38:17 +0000 2016","Plano, TX","null","Plano, TX"
"ryanbrkr","I luv people tht act like they're hot shit just cuz they got a couple extras 0's in the bank. Just remember, you can't take it when u r dead","Tue Nov 08 01:38:18 +0000 2016","Philadelphia, PA","null","Philadelphia, PA"
"jacutieee","I drove through an hour of traffic just to get to Lavergne and HE 🙃 AINT 🙃 HERE 🙃","Tue Nov 08 01:38:18 +0000 2016","Nashville, TN","null","Nashville, TN"
"Lifew0Milton","Sick https://t.co/AJyVaDVrQV","Tue Nov 08 01:38:17 +0000 2016","Ma ko'u mehameha!!","null","New Orleans, LA"
"swaggyjay___","Really wanna be tied down","Tue Nov 08 01:38:18 +0000 2016","Newport News, VA","null","Newport News, VA"
"jennifer_pete","@madelynnbarton","Tue Nov 08 01:38:18 +0000 2016","null","null","Missouri, USA"
"Clllaww","Reading about the Mandela effect is FUCKING ME UP","Tue Nov 08 01:38:18 +0000 2016","Chicago, IL","null","Norridge, IL"
"ForestLink21","@MeelaTweets @NicHankins @BobRossOfficial I second that! Would love to see this featured on one of your streams.","Tue Nov 08 01:38:18 +0000 2016","null","null","New York, USA"
"zach_roza","Okay... we need to start games like this more often!! #GoBills  #BillsMafia #BUFvsSEA #MNF","Tue Nov 08 01:38:18 +0000 2016","Hendersonville, TN","null","Hendersonville, TN"
"Alex_Chatman","Lena's favor. Hmm... #Supergirl","Tue Nov 08 01:38:18 +0000 2016","Chicago,IL","null","Chicago, IL"
"Mike__Maloney","Blocked punt, then a Tyrod touchdown run on our first offensive play https://t.co/klD0wYsqam","Tue Nov 08 01:38:17 +0000 2016","Scranton, PA","null","Cheektowaga, NY"
"TheOreoAdmiral","Popeyes https://t.co/hiMX9agktF","Tue Nov 08 01:38:18 +0000 2016","Queens Get The Money","null","Queens, NY"
"Kaylaaveronicaa","@DeniceKaren ☹️️😒","Tue Nov 08 01:38:18 +0000 2016","null","null","Garfield, NJ"
"SymoneeKUSH","#LHHReunion Brandi getting fired that's why she tryna get her camera time at the reunion 😂😂😂","Tue Nov 08 01:38:18 +0000 2016","null","null","Clarksville, TN"
"hillaaarryyy","You're truly a blessing","Tue Nov 08 01:38:18 +0000 2016","null","null","Los Angeles, CA"
"SophiePompa","ummmmmm yes tysm https://t.co/OjlItPAkem","Tue Nov 08 01:38:18 +0000 2016","null","null","Towson, MD"
"sanchezzx14","Wild back to back finals. Realistically Dover on a new level 🔥","Tue Nov 08 01:38:18 +0000 2016","Veracruz ","null","Dover, NJ"
"kelseaton","He just keeps sending them 😭 why can't I be that hella cute girlfriend 😂😂😂 https://t.co/NicEVptqkx","Tue Nov 08 01:38:17 +0000 2016","Fremont ✨","null","Fremont, CA"
"nickshashtags","Santa remembered my name I'm SHOOK","Tue Nov 08 01:38:18 +0000 2016","null","null","Deptford Mall"
"Jinxeus","Who's dms can I slide into 🤔","Tue Nov 08 01:38:18 +0000 2016","Brockton, MA","null","Brockton, MA"
"IsaiahKnight828","Some stuff I don't even speak on, cause it's not even worth my time 😴","Tue Nov 08 01:38:18 +0000 2016","Conover, NC","null","Conover, NC"
"WadeChapman15","chelsea and bill are gettin' lit. https://t.co/hn8F0NB3oS","Tue Nov 08 01:38:18 +0000 2016","Bessemer, AL","null","Alabama, USA"
"Lysss97","putting certain things off just gives me more anxiety over the situation.","Tue Nov 08 01:38:18 +0000 2016","null","null","Shirley, NY"
"vanessadryes","It really sucks when you try so hard and still don't get it","Tue Nov 08 01:38:18 +0000 2016","Eastvale, CA","null","Eastvale, CA"
"pointof_care","My babay is here with me this week in DC. I LOVE ❤️ this woman. #Mom  #children  #POCC #Family… https://t.co/Nmx4R0CWrs","Tue Nov 08 01:38:18 +0000 2016","Washington, DC ","[object Object]","Washington, DC"
"DianePavlick","@KirstenPowers wrong!!","Tue Nov 08 01:38:18 +0000 2016","United States","null","Nyack, NY"
"lilpapamack","I'm so happy like g. Whattttt.","Tue Nov 08 01:38:18 +0000 2016","the go","null","Chicago, IL"
"Drakecambra","if i wake up at 9:55 tm and @mynameisGRiZ show is at the mid... https://t.co/8NUW8TibsX","Tue Nov 08 01:38:18 +0000 2016","Chicago, IL","null","Chicago, IL"
"Renegade_Joey","@BrianSaintt you play shaman to get to legend therefore you are a trashcan  and will be irrelevant when new cards drop.","Tue Nov 08 01:38:18 +0000 2016","Wentzville, MO - At Work ","null","Wentzville, MO"
"jjakerobinson","@HarshMarsh14 love you Dave Franco","Tue Nov 08 01:38:18 +0000 2016","with the boys","null","Ohio, USA"
"CallieReiff",".@benzi the big double digits ❤️","Tue Nov 08 01:38:18 +0000 2016","null","null","Manhattan, NY"
"DanniMarotto","@ajfogel literally said the same thing. #drugged","Tue Nov 08 01:38:18 +0000 2016","Buffalo, NY","null","Lancaster, NY"
"RealSports","Selfies with @DeMar_DeRozan! 
📷@raptors #RapsCitySocial https://t.co/pXnKt1W8rN","Tue Nov 08 01:38:18 +0000 2016","Toronto","null","Real Sports Bar & Grill"
"Avery81st","Enjoyed the new video ! It actually changed my mind about how I view open relationships @shanboody","Tue Nov 08 01:38:18 +0000 2016","81st In Bp, MN","null","Fort Worth, TX"
"surelybutslowly","@emiiilyt @Laulaubird this will be in my head for a week. I don't know how to feel about it.","Tue Nov 08 01:38:18 +0000 2016","Toronto, Ontario","null","Toronto, Ontario"
"JohnGraceless","A-Boogie's least known songs are the best","Tue Nov 08 01:38:18 +0000 2016","Del","null","Bear, DE"
"PlacidiJoe","@truther_dare @gehrig38 he is so pathetic","Tue Nov 08 01:38:18 +0000 2016","Gamehenge","null","Erie, PA"
"okayajani","@_CarriTweets https://t.co/ETNMyMCsUB","Tue Nov 08 01:38:18 +0000 2016","neverland,tx","null","Fort Worth, TX"
"yungmanal","@TheDivineAyanna Thank you so much yanna 😩💞💞💞","Tue Nov 08 01:38:19 +0000 2016","ATX","null","Texas, USA"
"Kenan_And_Chel","And now my kids eating all my hummus.. and will cry until I give her more. #whathavewecreated","Tue Nov 08 01:38:19 +0000 2016","Woburn, MA","null","Woburn, MA"
"NotMattShaw","Or... maybe YOU suck at sarcasm, Curt? https://t.co/jT9rLQ3Kgc","Tue Nov 08 01:38:18 +0000 2016","Westborough, MA","null","Westborough, MA"
"abigail_sisson","@putzonathong I know 😭 its so ratchet I love it sm","Tue Nov 08 01:38:18 +0000 2016","null","null","Wethersfield, CT"
"bullash","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rgoMH0t94j","Tue Nov 08 01:38:19 +0000 2016","Virginia Beach","null","Virginia Beach, VA"
"lethaltuna","it really ain't shit for me to cut somebody off. snip snip mothafucka ✂️","Tue Nov 08 01:38:19 +0000 2016","Virginia, USA","null","Rockwood, VA"
"__brookeee_","@BrooklynMoyer he definitely doesn't make me love myself either 😅","Tue Nov 08 01:38:19 +0000 2016","SC brookeeeebaby","null","Michigan, USA"
"nrarroyoo","something @kamayee would do https://t.co/49qjPj8spW","Tue Nov 08 01:38:19 +0000 2016","Stockton, CA","null","Stockton, CA"
"ABallard4","@aravosis I know people that call the mocking video fake. WTH?","Tue Nov 08 01:38:19 +0000 2016","Sacramento, CA","null","Sacramento, CA"
"soapoperanurse3","@OhSoFrieda Yup, remember when Becky said he was brought back to level the playing field with Jasamiel. Now they bring back her Rape..GROSS","Tue Nov 08 01:38:19 +0000 2016","null","null","Boston, MA"
"511nyNJ","Cleared: Incident on #NortheastLine at Hamilton Station","Tue Nov 08 01:38:19 +0000 2016","New Jersey","[object Object]","Mercerville, NJ"
"viaroseee","yea. https://t.co/O3y8EBrN7n","Tue Nov 08 01:38:19 +0000 2016","ఇ|ᴋᴊѕ","null","East Lansing, MI"
"wvlmc","Lots of new books in the LMC! Checkout this list, then come by and checkout the book 😉 https://t.co/u2oxdVpe57 https://t.co/euUZtNs1kX","Tue Nov 08 01:38:18 +0000 2016","Aurora, IL","null","Illinois, USA"
"Teal11","@EricTrump @realDonaldTrump Why hasn't Ivanka campaigned? Is she worried he will lose &amp;hurt her business?","Tue Nov 08 01:38:19 +0000 2016","Sisterdale,TX","null","Texas, USA"
"KristinSusanL","Michelle Obama just called my cell to remind me to vote tomorrow. It's been a great night. It was an automated message but it counts.","Tue Nov 08 01:38:19 +0000 2016","Connecticut, USA","null","Wethersfield, CT"
"Arianandstuff","I NEED SOME POSITIVE PEOPLE IN MY LIFE","Tue Nov 08 01:38:19 +0000 2016","Modesto, CA","null","Modesto, CA"
"devmargar13","How did I get stuck unloading and reloading the dishwasher if a total number of dishes that are actually mine is 2 🤔🤔🤔","Tue Nov 08 01:38:19 +0000 2016","Arizona","null","Flagstaff, AZ"
"bobfescoe","The #chiefs being successful is bad for @NFL business.  We are too small of a market for them and small national following. (1)","Tue Nov 08 01:38:19 +0000 2016","Kansas City, MO","null","Overland Park, KS"
"emmleighbend",""i feel like every little thing pisses you off"","Tue Nov 08 01:38:19 +0000 2016","penn","null","Pennsylvania, USA"
"KwsDaniel","@YG @RAJ35H_ fuck no this is stupid af lol","Tue Nov 08 01:38:19 +0000 2016","Riverside, CA","null","Riverside, CA"
"CSmurfhunter","@DeptofDefense @us_navyseals @DietKGB @china @ILLUMINATIAM @MassFreemasonry I Have a #OpDraconian They #SpaceJunk 👀😿 #China #Russia 😎 #KGB","Tue Nov 08 01:38:19 +0000 2016","Special Area No. 4, Area 51. ","null","Flint, MI"
"Janiefromfl","and talk to some one who loves truth and has no tolerance for lies...who loves what God says and has no patience for slither and sleeze and","Tue Nov 08 01:38:19 +0000 2016","Haggai 2:9","null","Florida, USA"
"511nyNJ","Cleared: Incident on #CorridorLine at Hamilton Station","Tue Nov 08 01:38:19 +0000 2016","New Jersey","[object Object]","Mercerville, NJ"
"Dani_Worth","@ItsMeSaraG so clearly this is my Clinton v Trump moment","Tue Nov 08 01:38:19 +0000 2016","Denver, CO","null","Colorado, USA"
"chust1n","Just walked past this chick in her car and she was blasting Wake Up by Arcade Fire and then pulled out a bong from her bag.","Tue Nov 08 01:38:19 +0000 2016","null","null","San Diego, CA"
"tara_parsell",""In five years the Midwest will have more start-ups than Silicon Valley." - @VentureOhio (via @Forbes) https://t.co/jrip4Q1wlF","Tue Nov 08 01:38:19 +0000 2016","Columbus, OH","null","Ohio, USA"
"WatseymWatsey","To ANYONE VOTING FOR the LYING piece of GARBAGE NAMED @HillaryClinton U HAVE NO CLUE WHAT U DID. Proves minority's are all BRAINWASHED","Tue Nov 08 01:38:19 +0000 2016","South River, NJ","null","South River, NJ"
"stolarekxo","@VOleszczuk99 ummmmmmm no I am","Tue Nov 08 01:38:19 +0000 2016","null","null","Hamilton, Ontario"
"fdestais",""I'm so ridiculously proud of my mom" - @ChelseaClinton #Election2016","Tue Nov 08 01:38:19 +0000 2016","Washington DC","null","Philadelphia, PA"
"tayyloradams","Happy Birthday to my Claire Bug. I love you so much ❤ https://t.co/5yCJyarMGi","Tue Nov 08 01:38:19 +0000 2016","Fairfield, OH","null","Hamilton, OH"
"Killa_154","Some of y'all niggas are mannequins in real life.","Tue Nov 08 01:38:19 +0000 2016","Brooklyn, NY","null","Manhattan, NY"
"maddy_britton","KISS FM RADIO is your music lol","Tue Nov 08 01:38:19 +0000 2016","Ohio, USA","null","Ohio, USA"
"MTVG__sis","we can forgive Trump for his words again, but who will forgive us for putting someone like hillary into office.","Tue Nov 08 01:38:19 +0000 2016","336828252910","null","North Carolina, USA"
"flahertyfaith","@aragon_bianca @CaseDeidra ok i am laughing so!!!!! hard!!!!!","Tue Nov 08 01:38:19 +0000 2016","tx","null","Texas, USA"
"MikeZroberto","@picciolo_alicia @ttaaylorr16 love u beautiful 😂❤️","Tue Nov 08 01:38:19 +0000 2016","null","null","Texas, USA"
"TempletonSummer","@kaiiw_ you're bad","Tue Nov 08 01:38:19 +0000 2016","bama","null","Valley, AL"
"jake_marnell_","@GarretOswald you are below mediocre. That ball was a dick hair a way from being picked off.","Tue Nov 08 01:38:19 +0000 2016","null","null","Conyngham, PA"
"ryannleslie","@PruPru_24_  Witnessed a similar scene in my home earlier... Dang snakes. https://t.co/e1GySIt1f1","Tue Nov 08 01:38:19 +0000 2016","Winnsboro, TX","null","Texas, USA"
"durtayd","Gore working my nerves right now , but i wouldn't say ion like her 💯 https://t.co/b0hdsMVqyM","Tue Nov 08 01:38:19 +0000 2016","Lisman, AL","null","Alabama, USA"
"caaaaall","i'm just a girl tryna get a puppy for Christmas","Tue Nov 08 01:38:19 +0000 2016","Atlanta, GA","null","Scottdale, GA"
"chynnabennett","The Army doesn't any sense. 🙄😒😭","Tue Nov 08 01:38:20 +0000 2016","Fort Hood, TX","null","Fort Hood, TX"
"deweylasv","@HereIsGina @WooHooYoo It's NOT HATE to demand LAW &amp; ORDER! American citizenship is EARNED not stolen!","Tue Nov 08 01:38:19 +0000 2016","Nevada, USA","null","Nevada, USA"
"Jelyjames","#Election2016 #ElectionFinalThoughts #Murica ❤️🇺🇸💙 https://t.co/9o4bolisE9","Tue Nov 08 01:38:19 +0000 2016","null","null","Nevada, USA"
"JrBelair7475","#happiesthuddleever #hilton @ Hilton Orlando https://t.co/xq3E3DRpht","Tue Nov 08 01:38:20 +0000 2016","BRATTLEBORO,VT","[object Object]","Florida, USA"
"PeteMarek","@MegDShaw @Hinchtown he's gonna win.....","Tue Nov 08 01:38:20 +0000 2016","Brunswick, OH","null","Brunswick, OH"
"coachbasom","Night 3/4 of G.U.T.S. Week, got lots of running in tonight, guys are giving max. effort!

Hard… https://t.co/N6PREdnqZj","Tue Nov 08 01:38:20 +0000 2016","Stanton, MI","[object Object]","Michigan, USA"
"car0linecarrier","we've officially made it twice as long as we did in seventh grade so i think that's a cause for celebration!!🙂🎉 https://t.co/CObWpUNluN","Tue Nov 08 01:38:19 +0000 2016","the north pole","null","Granger, IN"
"TMorrisey1","@RnBTrina Not one eye..I have something for you!  Check this out! 😂😂😂 https://t.co/vYTZl1W8tI","Tue Nov 08 01:38:19 +0000 2016","Atlanta by job transfer","null","Marietta, GA"
"KIINGGMESSIAH","@Fua_Malaetia5  nobody is messin wit me","Tue Nov 08 01:38:20 +0000 2016","ARIZONA ","null","Phoenix, AZ"
"KarenFalbaum","@oreillyfactor no one is talking about the military votes and will they be fairly counted? #MAGA","Tue Nov 08 01:38:20 +0000 2016","Shreveport, LA","null","Shreveport, LA"
"Tay___OC","Jason Lee was dead wrong for getting in shit that nothing to do with him period  #Lhhreunion","Tue Nov 08 01:38:20 +0000 2016","Detroit, Mi","null","Detroit, MI"
"_isvmvr","@MidgetBridgetx thanks love!","Tue Nov 08 01:38:20 +0000 2016","Jungle, World ","null","Jersey City, NJ"
"Sexilexy_j","@Mack_Gretzky so far so good","Tue Nov 08 01:38:20 +0000 2016","Phoenix, AZ","null","Phoenix, AZ"
"amelianaire_11","Everytime you touch me, I can feel how much you love me. ❤🎶","Tue Nov 08 01:38:20 +0000 2016","Indianapolis, IN","null","Indianapolis, IN"
"kjandh2001","It's early, but it seems like the ball moves a lot more on offense this year. #ThunderUp","Tue Nov 08 01:38:20 +0000 2016","Oklahoma","null","Edmond, OK"
"mialuvsturtles","Thank. Fucking. God. 

Reagan is, and always will be, a massive POS in my book. https://t.co/euLu6XZl6W","Tue Nov 08 01:38:20 +0000 2016","College Station, TX","null","Houston, TX"
"rakeshsatyal","My fight song is "Ring of Keys"","Tue Nov 08 01:38:20 +0000 2016","New York, NY","null","Brooklyn, NY"
"InternetSmarks1","good for Dar, he's only 23. big time potential.","Tue Nov 08 01:38:20 +0000 2016","USA","null","Augusta, GA"
"lordtiberius","Read the comment section.  This article and it's author are LOL https://t.co/kYzDxaw0CO","Tue Nov 08 01:38:20 +0000 2016","Houston, TX","null","Webster, TX"
"kmaazzz","you a real ass friend if we share locations on find my friends","Tue Nov 08 01:38:20 +0000 2016","chicago","null","Chicago, IL"
"jparker698","@Hutch8504 @JCJackDaddy when did our society become such whiny little bitches?","Tue Nov 08 01:38:20 +0000 2016","null","null","Tennessee, USA"
"ofwgdavid","forgot to post this.. 10/27  w/ queenbalam &amp; the bro @yung__pancake . @ The Forum https://t.co/ZfHZhUMeA4","Tue Nov 08 01:38:20 +0000 2016","null","[object Object]","Inglewood, CA"
"pgipli10","@Burciaga_99 lol believe no one","Tue Nov 08 01:38:20 +0000 2016","Philadelphia, PA","null","Louisiana, USA"
"chloedavis379","@RheannaAR I thought I was the only one😂","Tue Nov 08 01:38:20 +0000 2016","nc","null","North Carolina, USA"
"robcsrossi","I'm at @Professor_Thoms in New York, NY https://t.co/GQZ16ou2Wx","Tue Nov 08 01:38:20 +0000 2016","Pre: 40.7277452,-73.984771","[object Object]","Manhattan, NY"
"_RockfordIL","temperature down 61°F -&gt; 53°F
humidity up 55% -&gt; 71%
wind 3mph -&gt; 8mph","Tue Nov 08 01:38:20 +0000 2016","Rockford, IL","[object Object]","Rockford, IL"
"just__juan","Buffalo killing it early.","Tue Nov 08 01:38:20 +0000 2016","Chapel Thrill, NC","null","Boone, NC"
"_Hallisterrrr_","@_Hallisterrrr_ https://t.co/WfwOeSDEva","Tue Nov 08 01:38:19 +0000 2016","304","null","Bridgeport, WV"
"NANOJEFE","Can u don't https://t.co/u47DgQNBHO","Tue Nov 08 01:38:20 +0000 2016","2119 North Wallace","null","Landover, MD"
"kearsten_acino","Why is this me https://t.co/eJQ0TUkQy5","Tue Nov 08 01:38:20 +0000 2016","null","null","Norwalk, CA"
"christianegale","@carothelilmerm https://t.co/KRbldCjOgA","Tue Nov 08 01:38:20 +0000 2016","Lynchburg, VA","null","Mount Airy, MD"
"gizmosullivan","@RidinInThePines if they took them to you they should just let you do your thing","Tue Nov 08 01:38:20 +0000 2016","AC, new mexico","null","New Mexico, USA"
"LaNaiRice","Confused as to why my roommate has her body spray in the shower.. but whatever","Tue Nov 08 01:38:20 +0000 2016","Norfolk, VA","null","Norfolk, VA"
"REALDJSTYLES","@Rey_Gonzalez55 before sight","Tue Nov 08 01:38:20 +0000 2016","null","null","Las Vegas, NV"
"laschall","Well then. #GoBills","Tue Nov 08 01:38:20 +0000 2016","Buffalo, NY","null","Depew, NY"
"farahhbby","no riders","Tue Nov 08 01:38:20 +0000 2016","null","null","Raleigh, NC"
"BelleBeauchamp","@emilylentzner you're now one of us","Tue Nov 08 01:38:20 +0000 2016","null","null","Trophy Club, TX"
"Barfa_ganoush","@DanielPotocek @DaveMercer @JP_DeRose @mike_Iaconelli @Pinskin @BassProShops @CanuckBassin @fishmag_net @513_Fishing Wow. great catch!👍🏼","Tue Nov 08 01:38:20 +0000 2016","Grand Rapids,Mi","null","Wyoming, MI"
"jessica_kissel","It sucks when you want something so bad, but you know there is no way it will work.","Tue Nov 08 01:38:20 +0000 2016","null","null","Kansas, USA"
"HOUSEPRINCESA","Come on VOGUE","Tue Nov 08 01:38:20 +0000 2016","UTSA","null","San Antonio, TX"
"WLCyclone","@jaredsmith24 @TommyBirch you ain't been there like @TedFlintKansas been there. #tgspods","Tue Nov 08 01:38:20 +0000 2016","North Liberty, IA","null","Iowa, USA"
"jpm1017","Chelsea Clinton is shot oh my god","Tue Nov 08 01:38:20 +0000 2016","null","null","Tusculum, TN"
"Maricaaaaa_","i wish you would go back to where you came from or better yet drop of the face of the earth.","Tue Nov 08 01:38:20 +0000 2016","null","null","North Carolina, USA"
"57sideburns","This seems appropriate tonight. Phil Ochs: "Power And Glory" #onlyastallaswestand #vote https://t.co/dBBXRp8Mz0","Tue Nov 08 01:38:20 +0000 2016","iPhone: 40.763966,-73.966385","null","Mineola, NY"
"MaShirtGettnBig","i cant wait til im over this cold but bxtch im still lmao 😂😂😂😂😂😂😂😂😂😂😩😩😩💀💀💀💀💀💀💀🇱🇷🇱🇷🇱🇷💯💯💯 Stevie… https://t.co/b8oAwQZVNd","Tue Nov 08 01:38:21 +0000 2016","Louisiana, USA","[object Object]","Delaware, USA"
"GODKINGPREACH","Let that hoe suffer, bro. #herfault https://t.co/OXudh6XzGo","Tue Nov 08 01:38:20 +0000 2016","The Pyramids","null","Houston, TX"
"TheBlogfines","@rianwatt @Crewsett It was insane. I've never seen such a fluky run lol. Went to a lot of those games including the tiebreaker &amp; WS game 3.","Tue Nov 08 01:38:20 +0000 2016","Carlsbad, CA","null","Carlsbad, CA"
"ethannniner","@ajhudson42 this tweet should get them going thanks pal ;)","Tue Nov 08 01:38:21 +0000 2016","null","null","Noblesville, IN"
"nflattegirl","Kompromat is the Russian term for compromising materials about a politician. Can be used for blackmail or to ensure loyalty.
@TheRickWilson","Tue Nov 08 01:38:21 +0000 2016","Newport Beach, CA","null","Newport Beach, CA"
"CuyMcCork","Gameday 🏉","Tue Nov 08 01:38:21 +0000 2016","null","null","Warrenton, VA"
"EroticTina","THIS WILL NEVER NOT BE FUNNY https://t.co/9qH7aY9Czq","Tue Nov 08 01:38:20 +0000 2016","inside a chicken nugget","null","Rock Island, IL"
"MWAHPodcast","@TunnelsPodcast @podernfamily dwamn! Took us a bit over a year! Grats!","Tue Nov 08 01:38:21 +0000 2016","Indiana, USA","null","Worcester, MA"
"__Tyasha","__tyasha https://t.co/gwNvQWS6TP","Tue Nov 08 01:38:21 +0000 2016","Philadelphia, PA","null","Philadelphia, PA"
"MJ_McKernan","Everybody needs to #MannequinChallenge right now and not move for the rest of this game -- thanks, @buffalobills fans everywhere #MNF","Tue Nov 08 01:38:21 +0000 2016","Manhattan, NY","null","Hoboken, NJ"
"SlMiix","i'm ugly but i text back 😅","Tue Nov 08 01:38:21 +0000 2016","Dalla$, TX","null","Dallas, TX"
"CantonCanine","Luna's Monday Night. I just finished running 0.91 miles in 29m:58s with #Endomondo #endorphins https://t.co/lp5MsLOrM5","Tue Nov 08 01:38:21 +0000 2016","Canton, Baltimore, MD","[object Object]","Baltimore, MD"
"iceman2306","@ESPNNFL the game is in black on my #charterSpectrum cable. What's up with that?!?!","Tue Nov 08 01:38:21 +0000 2016","Birmingham, AL","null","Center Point, AL"
"bree_airx3","@haleyrene0320 i miss you i love you you're perfect 💜💜","Tue Nov 08 01:38:21 +0000 2016","philo","null","Illinois, USA"
"Wilby_HS","No school on Tuesday Nov. 8th. Election Day! Rock the Vote!","Tue Nov 08 01:38:21 +0000 2016","Waterbury, CT","null","Connecticut, USA"
"Barr3tt_97","That girl is a real ass eater https://t.co/vIrEOzkCXW","Tue Nov 08 01:38:20 +0000 2016","Madison Heights, MI","null","Royal Oak, MI"
"LIKEaGOODneyBER","@LongLiveKermy real shit","Tue Nov 08 01:38:21 +0000 2016","Clinton, MI ","null","Roseville, MI"
"kakiegohman_","@emnep my daily horoscope has been on point too!!","Tue Nov 08 01:38:21 +0000 2016","null","null","Salem Heights, OH"
"Laura1375","I just voted for @DanaHarperMusic on #TheVoice https://t.co/6M5yTeTbUR","Tue Nov 08 01:38:21 +0000 2016","Staten Island, NY","null","Staten Island, NY"
"Say_Who_Sekou","@Drippy_Goudeau @yogottikom @MoneyBaggYo @spinrilla It was ight bruh","Tue Nov 08 01:38:21 +0000 2016","Kansas City, MO","null","Kansas City, MO"
"G13Girdlestone","Let me have my moment in the first quarter, I'm sure you will be the one happy at the end of the game https://t.co/TfMXUicOHM","Tue Nov 08 01:38:21 +0000 2016","Maryland, USA","null","California, MD"
"Nikolas_Warren","@BiIlionaires @LemieuxLuke omg can we all watch this @TheSavage1 @SalinasZack @AlecStewart10","Tue Nov 08 01:38:21 +0000 2016","GR MI","null","Michigan, USA"
"Soydevyna","quite dapper. https://t.co/m8PcgDSHFh","Tue Nov 08 01:38:20 +0000 2016","Richmond ➡ Round Rock","null","Texas, USA"
"DuckBrown","Drinking a Single Hop Sour w/ Mosaic by @McFateBrewCo at @fatebrewco — https://t.co/8Vl0oYIH1g","Tue Nov 08 01:38:21 +0000 2016","Gaithersburg, Maryland","[object Object]","Scottsdale, AZ"
"RyensAmbitions","Tell me again, that we'll be lovers and friends.","Tue Nov 08 01:38:21 +0000 2016","Detroit, MI","null","Redford, MI"
"RichOnOWN","Kids at sunset in #Oceanside . @VisitOceanside @visitsandiego @VisitCA https://t.co/hotGPDkLiR","Tue Nov 08 01:38:20 +0000 2016","USA","null","Oceanside, CA"
"youadorejayy","Yessss https://t.co/bnCxS3kApP","Tue Nov 08 01:38:21 +0000 2016","#FreeMyDad","null","Redford, MI"
"mskinder14","It take time to get from the backseat to the passenger 🙊😏","Tue Nov 08 01:38:21 +0000 2016","Strong Island, New York","null","Blacksburg, VA"
"BertschErica","No correlation at all🤕🤕","Tue Nov 08 01:38:21 +0000 2016","w/favooooo","null","Pecan Grove, TX"
"MatthewCUnger","Jerry Hughes is simply unbelievable. Back to back fanatic individual efforts and the #Bills are up 7-0 early. An absolute dreamy start.","Tue Nov 08 01:38:21 +0000 2016","Milwaukee, WI","null","Milwaukee, WI"
"Jassnnnn","Who tryna FaceTime me 😩 I'm so bored 😐","Tue Nov 08 01:38:21 +0000 2016","null","null","Bowling Green, OH"
"jahnks24","@giffdaddy 😐","Tue Nov 08 01:38:21 +0000 2016","Grand Junction, CO","null","Grand Junction, CO"
"Giddy0411","@EricTrump @ChristieC733 @YouTube @brunelldonald @GovPenceIN with God in control!!!!!","Tue Nov 08 01:38:21 +0000 2016","North Carolina USA","null","Whiteville, NC"
"golubow","@ABC The next president Donald Trump will back Israel in every detail they wish&gt;&gt;&gt;I don't know about the other "MON… https://t.co/o6JM3d9HuY","Tue Nov 08 01:38:21 +0000 2016","Cottageville/corrupt center HQ","null","Walterboro, SC"
"HannaHallll","November 19th cannot come any slower 🤘 https://t.co/DGEnvN4SpF","Tue Nov 08 01:38:21 +0000 2016","Lyons, NY","null","New York, USA"
"atouchofspecial","#leslieknope2k16","Tue Nov 08 01:38:21 +0000 2016","sc •atouchofspecial•","null","Georgia, USA"
"_Jayjlok",""you have hoes" 
"juiceman" https://t.co/kfr2lQFjbL","Tue Nov 08 01:38:21 +0000 2016","probably playing soccer","null","Lancaster, CA"
"aeidlen94","IM CRYINGGG!!! https://t.co/VbR77I97mv","Tue Nov 08 01:38:21 +0000 2016","null","null","Lake Mary, FL"
"utwey","@mkeeastsider @CNN where did your tweet go?","Tue Nov 08 01:38:22 +0000 2016","NashVegas","null","Nashville, TN"
"_OM2","just monday and my week been horrible","Tue Nov 08 01:38:22 +0000 2016","Wadesboro, NC","null","Greensboro, NC"
"Aqvd94","Nash????? https://t.co/IwdkMka7fr","Tue Nov 08 01:38:22 +0000 2016","Charlotte, NC","null","Charlotte, NC"
"ItsKelvinDoe","😍😍😍😍 https://t.co/G58pX8KdB5","Tue Nov 08 01:38:22 +0000 2016","The Burg","null","Frostburg, MD"
"Amylee_RoSAY","Stupid me bought generic doritos 😤","Tue Nov 08 01:38:22 +0000 2016","Pittsburgh, PA","null","Pittsburgh, PA"
"horrifichuman","Estoy enamorada, de verdad agradezco su existencia https://t.co/zOKe9754HR","Tue Nov 08 01:38:21 +0000 2016","Fresno, CA","null","Fresno, CA"
