This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -122.34, 28.62, -59.41, 46.567Starting at this date and time  Mon Nov 07 2016 20:50:04 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"alyssaholland_2","tbh i make myself laugh 🤣😂","Tue Nov 08 01:50:45 +0000 2016","null","null","Fullerton, PA"
"Ambitious_Breed","@iamtayvon @mr_jettlife @_1StepAhead @realdealmillz23","Tue Nov 08 01:50:45 +0000 2016","DC «««« VA «««« CA","null","Oakton, VA"
"Reghan_4","@ashleigh_037 thank you ask. Love you❤️❤️","Tue Nov 08 01:50:45 +0000 2016","null","null","Oviedo, FL"
"DoughBoy_58","Me making history at Bloomingdale means so much to me .","Tue Nov 08 01:50:45 +0000 2016","Tampa, FL","null","Florida, USA"
"JordieBlack","@KatieSeydell i miss you too!!!","Tue Nov 08 01:50:45 +0000 2016","rip nina》#ethanstrong》#jforce","null","Monroe, GA"
"CaroG87","Say Hello 2 Heaven. #diedandgonetoheaven #templeofthedog @ Madison… https://t.co/WWwg2wUb0B","Tue Nov 08 01:50:45 +0000 2016","Liberty SC","[object Object]","Manhattan, NY"
"JuliaMarieZara1","My mom went to Panda Express to get everyone dinner and she asked what I want and I said nothing that I'm on a diet and she said your loss😭","Tue Nov 08 01:50:45 +0000 2016","Plano, IL","null","Rio Rancho, NM"
"LeaShanel","This is me https://t.co/q2zwhnmJc0","Tue Nov 08 01:50:45 +0000 2016","Winston-Salem, NC","null","Winston-Salem, NC"
"IndigohSnow","Lol i get away with evrything at my job, othr pp b salty sometimes. #favortism #ismyfriend","Tue Nov 08 01:50:45 +0000 2016","Kansas City, MO","null","North Kansas City, MO"
"_KodakFashion","Mood : 😍😏","Tue Nov 08 01:50:45 +0000 2016","Htx Bitch.","null","Houston, TX"
"wickdchiq","She doesn't want her shoes to be sullied with 🚮💩 https://t.co/oWoyiJ6UNq","Tue Nov 08 01:50:45 +0000 2016","Corner of Style & Substance","null","Ottawa, Ontario"
"YoungJoll",""I'm tryna be a actor" 😩😂 https://t.co/9FRt26WdCj","Tue Nov 08 01:50:45 +0000 2016","ODU","null","Norfolk, VA"
"jschmeling","Don't be fooled. https://t.co/8hKGOUyrG3","Tue Nov 08 01:50:45 +0000 2016","Washington, DC/ Syracuse, NY","null","Gaithersburg, MD"
"ItsKeeGotti","* why i do every single weekend https://t.co/oHLsNQYFGV","Tue Nov 08 01:50:45 +0000 2016","lex,vegas ","null","Kentucky, USA"
"HectorMedina72","Fuck Trump. Fuck Hillary.","Tue Nov 08 01:50:45 +0000 2016","Victoria, TX","null","Victoria, TX"
"Ahl_Blue","Growing up with divorced parents damages you in more ways than you'd think.","Tue Nov 08 01:50:45 +0000 2016","Utah","null","Roy, UT"
"SOICEYTRAP","#GUCCIFORPRESIDENT !! https://t.co/xu19YE70xx","Tue Nov 08 01:50:45 +0000 2016","NYC , NJ , LA ","null","Paterson, NJ"
"trentmkays","I don’t know if that’s the saddest or most delicious thing ever. https://t.co/1aO0NP0fNL","Tue Nov 08 01:50:45 +0000 2016","Newport News, VA","null","Newport News, VA"
"dearliz___","I really hope I'm able to go home for thanksgiving because I'm miserable in my dorm 😂","Tue Nov 08 01:50:45 +0000 2016","San Diego, CA","null","San Diego, CA"
"hopejalyn","I'm done :)","Tue Nov 08 01:50:45 +0000 2016","Lytle, Tx","null","Texas, USA"
"_LosMan_","@_BasedJG do I gotta sign for them? I'll probably still be in the office.","Tue Nov 08 01:50:46 +0000 2016","Galaxy of Queens ","null","Seaside, Queens"
"Carplanes","Nope either if all stolen kids slaves die none of their family members live all there names wipe them out all of them ABCs","Tue Nov 08 01:50:46 +0000 2016","Arkansas united states","null","Arkansas, USA"
"JishuaBishua","Heavenly Father
Is all that he offers 
A safety in the end","Tue Nov 08 01:50:46 +0000 2016","Dallas, TX","null","Dallas, TX"
"beep_beep2015","Just keep swimming, swimming","Tue Nov 08 01:50:46 +0000 2016","null","null","Indiana, USA"
"BalloonsBlow","@SCDNR Local &amp; global community has been pleading w @ClemsonUniv for years! Protect natural resources!  --&gt;… https://t.co/pKIOHB2eJZ","Tue Nov 08 01:50:45 +0000 2016","Florida","null","Florida, USA"
"ayee_tayllorr","when me and @hiizzllee00 we're really drunk she took a shot and came back and told me her phone fell in the toilet… https://t.co/Zr4VHHIikt","Tue Nov 08 01:50:46 +0000 2016","null","null","Florida, USA"
"MrsKi_","Got something up my sleeve","Tue Nov 08 01:50:46 +0000 2016","null","null","Baltimore, MD"
"dj_dwjohns1","@JamesComeyFBI @RealJamesWoods @FBI https://t.co/8YhVCPIal6","Tue Nov 08 01:50:45 +0000 2016","Texas, USA","null","Austin, TX"
"JonOwen1","#ImVotingBecause the voting booth is right behind my house","Tue Nov 08 01:50:46 +0000 2016","Da Region","null","East Chicago, IN"
"Ellie_McCray_","Them and he was pissed, But he knew that killing Glenn was the best way to torture Daryl, Making him think he killed one of his bestfriends","Tue Nov 08 01:50:46 +0000 2016","Ohio, USA","null","Lima, OH"
"icepirate50","@atrevida_cdbo Suckable","Tue Nov 08 01:50:46 +0000 2016","Dundalk","null","Dundalk, MD"
"madyk_r","Passed out in practice today. I don't know what happened. I'm so grateful I have friends around who care! They prob won't let me practice! 🏀","Tue Nov 08 01:50:46 +0000 2016","Texas, USA","null","Seagoville, TX"
"darealmikebragg","Just getting to the mall with my little big baby, #fatherdaughter #family #itsabraggthing… https://t.co/VJEdGO1f4u","Tue Nov 08 01:50:46 +0000 2016","Long beach","[object Object]","Vinings, GA"
"BrandenObando","Spread the word, Funny Moments returns for episode #17 on Wednesday @ 4pm CST. Hopefully helps with the election disappointments. #FM17","Tue Nov 08 01:50:46 +0000 2016","null","null","Minnesota, USA"
"julianweisser","@tweethue how far away can the bridge be. 👍 for this quick turnaround. Buying tonight most likely.","Tue Nov 08 01:50:46 +0000 2016","Cambridge, MA","null","Somerville, MA"
"britleegov","Is this really Glenn Beck? https://t.co/GOyTeVhDr1","Tue Nov 08 01:50:46 +0000 2016","Indianapolis, IN","null","Indianapolis, IN"
"_melii0428","rt https://t.co/rZprz4ANgh","Tue Nov 08 01:50:46 +0000 2016","null","null","Elizabeth, NJ"
"NHmaltLymphoma","@Mindlessrobot37 unreal huh I'll pay them $10 for the rest of my life","Tue Nov 08 01:50:46 +0000 2016","Henderson, NV","null","Paradise, NV"
"youwontfitelexi","@TeaganMichelleG happy birthday🎉💕","Tue Nov 08 01:50:46 +0000 2016","Az","null","Arizona, USA"
"robynxfenty","Lmao one day, not tonight tho https://t.co/i9h8nJlXmU","Tue Nov 08 01:50:46 +0000 2016","Bahamas ✈️ Baltimore","null","Baltimore, MD"
"tmj_sjc_retail","We're #hiring! Read about our latest #job opening here: Macy's **Seasonal Holiday Retail Receiving** Part... - https://t.co/zqUrCnYLIA","Tue Nov 08 01:50:46 +0000 2016","San Jose, CA","[object Object]","Pleasanton, CA"
"draftindygrant","@KCBrackley @FtblSickness released in UK last night. I got off piratebay","Tue Nov 08 01:50:46 +0000 2016","Ringgold, GA","null","Georgia, USA"
"PictureMeBitchy","Lol bc of the corn 😂 https://t.co/sVpOQS1xTp","Tue Nov 08 01:50:46 +0000 2016","Florida, USA","null","Florida, USA"
"gijaneusmc93","@devyns01 https://t.co/4INSkGH5M9","Tue Nov 08 01:50:46 +0000 2016","Carroll,Ohio ","null","Ohio, USA"
"KristiDGAF","@kealaflare NEVA EVA","Tue Nov 08 01:50:46 +0000 2016","TX","null","Lakeland Heights, TX"
"dksich","you can taste the dishonesty, it's all over your breath","Tue Nov 08 01:50:46 +0000 2016","null","null","Franklin, IN"
"Jase1k","@itsleovalentino I think its time.","Tue Nov 08 01:50:46 +0000 2016","Atlanta, GA","null","Stockbridge, GA"
"izyourolen","if you dont want me around trust me i'll find someone else to bless my presence with 😇","Tue Nov 08 01:50:46 +0000 2016","flawda","null","Eustis, FL"
"arleenloves","I always sing during inventory and my new employee just complimented my singing 😊😊😊 I love her already","Tue Nov 08 01:50:46 +0000 2016","null","null","Riverside, CA"
"PoliticusSarah","Michelle Obama says this is a country where a girl like her whose great great grandparents were slaves can make it to the White House","Tue Nov 08 01:50:46 +0000 2016","null","null","Pennsylvania, USA"
"DaveDmart30959","The biggest shithead = Anna Navarro https://t.co/9kGJZ9Swxd","Tue Nov 08 01:50:46 +0000 2016","Dallas, TX","null","Dallas, TX"
"DesireeLama","It's gotten so bad","Tue Nov 08 01:50:46 +0000 2016","Diagon Alley ","null","San Antonio, TX"
"cglancaster",""This election is on us." @FLOTUS #ImWitHer #Vote2016 @HillaryClinton","Tue Nov 08 01:50:46 +0000 2016","MI","null","Lansing, MI"
"jcrew_jobs","We're #hiring! Read about our latest #job opening here: Seasonal Support Associate, J.Crew Retail, Stamford... - https://t.co/2kXJye3nl3","Tue Nov 08 01:50:46 +0000 2016","New York","[object Object]","Stamford, CT"
"DaryusMcQuel_","Can never have a real mother to son conversation","Tue Nov 08 01:50:46 +0000 2016","gettin money ","null","Virginia, USA"
"tezvizualz","Lil Hot "Str8 Heat" • Creative Direction by #TezVizualz https://t.co/nPgKZexX14","Tue Nov 08 01:50:46 +0000 2016","Nashville, TN","null","Goodlettsville, TN"
"Asante_Kamtema","I can feel it in the air","Tue Nov 08 01:50:46 +0000 2016"," 574","null","South Bend, IN"
"KelseyRogacki","hate myself 🙃","Tue Nov 08 01:50:46 +0000 2016","null","null","Cheektowaga, NY"
"drsims5","Back in my day people would say "that there cheerleader she's a real young breeder" now days people be sayin "she's a real ho bag"","Tue Nov 08 01:50:46 +0000 2016","Hoopeston, Illinois","null","Illinois, USA"
"valentina_oh_ok","@NBCTheVoice #voiceplayoffscourtney","Tue Nov 08 01:50:47 +0000 2016","null","null","Dunkirk, MD"
"KollieRedd","😍😍😍 RT @JCamachoQuinn: Dallas Cowgirl https://t.co/zHDsiBwomu","Tue Nov 08 01:50:46 +0000 2016","Chicago, Illinois","[object Object]","Chicago, IL"
"kyle_bonet","Work has been such a drag since this time change","Tue Nov 08 01:50:47 +0000 2016","null","null","Florida, USA"
"Kimmiegespinoza","@HDrullinger95 your idea dick head!","Tue Nov 08 01:50:47 +0000 2016","United States","null","Phoenix, AZ"
"Chillybillz","@Xzyliac True story. I watched the new Ghostbusters and it was good.","Tue Nov 08 01:50:47 +0000 2016","State College, PA","null","State College, PA"
"xXShy_VioletXx","ITS NOT EVEN 6:30 YET AND ITS SO DARK I RAN INTO A BOX","Tue Nov 08 01:50:47 +0000 2016","California","null","Los Angeles, CA"
"kanyaaaa_","don't know bout mfs","Tue Nov 08 01:50:47 +0000 2016","704 ✈️919","null","Raleigh, NC"
"sandyfw1818","What the hell am I doing here? 😉 https://t.co/krBUPmVvqN","Tue Nov 08 01:50:46 +0000 2016","Texas, USA","null","The Woodlands, TX"
"teentitansno","I'm finna hit a clean ass ugly cry. https://t.co/y911HPiM5R","Tue Nov 08 01:50:47 +0000 2016","nola ","null","New Orleans, LA"
"MikePWInsider","Yes. https://t.co/kvGnLzaZfC","Tue Nov 08 01:50:47 +0000 2016","NYC","null","New York, NY"
"Alissa_Hendrix","I will literally be heartbroken if @netflix ever takes @theofficenbc offline","Tue Nov 08 01:50:47 +0000 2016","Tulsa, OK","null","Tulsa, OK"
"dryazzie","#latergram #hotairballoon #regatta #page #arizona #airballoon #az #morning #adventure #family… https://t.co/r7pTqaI36t","Tue Nov 08 01:50:47 +0000 2016","null","[object Object]","Page, AZ"
"LalaTrecey","Like my stat pager won't shut up","Tue Nov 08 01:50:47 +0000 2016","Detroit, MI","null","Royal Oak, MI"
"ortizjaime20","I'm not doing my homework because getting @HillaryClinton elected for president is my more important than anything at this moment.","Tue Nov 08 01:50:47 +0000 2016","CA - Los Angeles","null","Los Angeles, CA"
"RudyMarquezJr","I'm getting ready to book my flight to Canada after tomorrow's election","Tue Nov 08 01:50:47 +0000 2016","Whittier, CA","null","Whittier, CA"
"DominqueHill","Kayla hits a #ThreePointer! #Midway #Panthers #JuniorVarsity @… https://t.co/dlpIGLwnU6","Tue Nov 08 01:50:47 +0000 2016","null","[object Object]","Georgetown, TX"
"kaylinaaaaa","Love being able to do stuff for me again","Tue Nov 08 01:50:47 +0000 2016","hogwarts","null","Iowa, USA"
"KashGnash","my response .... ALWAYS ! https://t.co/aVRoi5ZAhF","Tue Nov 08 01:50:47 +0000 2016","Cheerleading","null","Hagerstown, MD"
"sforce44","Create a perfect Fall makeup look w/ @AvonInsider Celebrity MUA @lauren_andersen! #AvonRep https://t.co/dxbTcpSeuu https://t.co/oZfhDWs6zi","Tue Nov 08 01:50:47 +0000 2016","Scottsdale, AZ","null","Phoenix, AZ"
"kaylajthefirst","my mom making me go with her to vote tomorrow so I can witness America fall into a pit of fire","Tue Nov 08 01:50:47 +0000 2016","Fl✈️MD ","null","Abingdon, MD"
"theladyknows1","@JacobElyachar what makes you think that way Jake up","Tue Nov 08 01:50:47 +0000 2016","null","null","Williamstown, NJ"
"zainydoe","Lunch with California Senator John Moorlach... Remember to vote… https://t.co/gIy4Ah2RJC","Tue Nov 08 01:50:47 +0000 2016","Laguna Niguel, CA","[object Object]","San Joaquin Hills, CA"
"barbee_liz","#AmericansTrumpGlobalists #RiseUp #draintheswamp #VoteTrumpPence16 https://t.co/zPBMqy0ubZ","Tue Nov 08 01:50:47 +0000 2016","California, USA","null","Upland, CA"
"tmj_sac_transp","This #job might be a great fit for you: Owner Operator CDL Driver - https://t.co/hGyzcYrYHB #Transportation #ElkGrove, CA #Hiring","Tue Nov 08 01:50:47 +0000 2016","Sacramento, CA","[object Object]","Elk Grove, CA"
"BritNicole9","Apparently I'm selfish. 😂","Tue Nov 08 01:50:47 +0000 2016","San Marcos, Texas","null","Texas, USA"
"seanericson","Just posted a photo @ Arts District Brewing Co. https://t.co/rc77GvpgYZ","Tue Nov 08 01:50:47 +0000 2016",".","[object Object]","Los Angeles, CA"
"NickRogerss_","@NickRogerss_ well Miami too, and the Cowboys, you know what, just forget it","Tue Nov 08 01:50:47 +0000 2016","Lafayette, LA","null","Lafayette, LA"
"BrianPCav","@tharealjean @usa @HillaryClinton @POTUS We can't trust you with classified information. So why should you get another clearance?","Tue Nov 08 01:50:47 +0000 2016","null","null","Peabody, MA"
"simonfacee","I don't care about your political views. No one can deny the fact that Michelle Obama is so inspiring.","Tue Nov 08 01:50:47 +0000 2016","NY, New York","null","Dix Hills, NY"
"ActuallySar","I feel like this happened when I met both of you @kaayjay241 @boehm_madison https://t.co/vneyZunknu","Tue Nov 08 01:50:47 +0000 2016","Columbus, OH","null","Columbus, OH"
"thescUMHater","@TheFBLifee @EverythingBsb_ @Sportsbeat960 that's why you need a fullback","Tue Nov 08 01:50:47 +0000 2016","Unted States of America","null","Michigan, USA"
"LoveeJayyy__","💁🏽","Tue Nov 08 01:50:47 +0000 2016","Donaldsonville, LA","null","Donaldsonville, LA"
"Frannee11","@mister_CMS Its getting HOT in here!!  @ChelseaSpack  #Gotham","Tue Nov 08 01:50:47 +0000 2016"," NJ ","null","New Jersey, USA"
"_JazminCruz_","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Crpfr0xZ3O","Tue Nov 08 01:50:47 +0000 2016","Bay City, MI","null","Bay City, MI"
"KhalilSmitts8","#nopulloutNovember ✊🏿","Tue Nov 08 01:50:47 +0000 2016","null","null","Sumter, SC"
"mkatk8","Just hearing "I miss you" makes me happy😊😊😊","Tue Nov 08 01:50:47 +0000 2016","on the hill","null","Alabama, USA"
"Bigdaddyswatts","@MyaSurber @shelbycole22 @kailey2017 @skylerdawn5 this is AMAZING 😂😂😂 https://t.co/KDT6w8B608","Tue Nov 08 01:50:47 +0000 2016","Austin, Indiana","null","Indiana, USA"
"leynachristina","I just can't right now like wow.","Tue Nov 08 01:50:47 +0000 2016","Dallas, TX","null","Dallas, TX"
"limitedstyle26","Everytime Steven call 😂 https://t.co/pUF5OxEJr7","Tue Nov 08 01:50:47 +0000 2016","null","null","Trenton, NJ"
"emilyylsmileyy","no , @lettywap8 on the other hand...🙄 https://t.co/qS2Xs6s8YK","Tue Nov 08 01:50:48 +0000 2016","USA","null","Lebanon, PA"
"elainenarumi",""i'm just sipping on this mud, you was on my mental ." https://t.co/DSJ9Vjx5dM","Tue Nov 08 01:50:47 +0000 2016","Los Angeles, CA","null","Gardena, CA"
"VANESSAMAYLUND",""Did you stay @ her house?"

"She has an apartment"","Tue Nov 08 01:50:48 +0000 2016","IG: sessamay","null","Cedar Rapids, IA"
"t_reid88","I am tired ... geesh","Tue Nov 08 01:50:48 +0000 2016","null","null","New Britain, CT"
"mishlmc","Just got my picture with Martin Luther King's son. Pretty cool. https://t.co/qDyAcP88cv","Tue Nov 08 01:50:47 +0000 2016","St. Louis MO","null","St Louis, MO"
"jordy_burress","@Kayla_Highfield @hay_robinson https://t.co/MZw4ukILlN","Tue Nov 08 01:50:47 +0000 2016","Romans 8:18 ✨","null","Franklin, OH"
"ZeeisExclusive","when i'm pissed, i use "💯" 100 TIMES. 😂😂😂😂😂😂","Tue Nov 08 01:50:48 +0000 2016","null","null","Roxboro, NC"
"AzariaRosee","sooooo natalia had me buy a whole matching onezie with her 😭😂","Tue Nov 08 01:50:48 +0000 2016","919","null","High Point, NC"
"MrTerrion","Are niggas really hoopin at 11:30","Tue Nov 08 01:50:48 +0000 2016","Probably with Madelyn ","null","Virginia Beach, VA"
"KyleAlbertHultz","@jcrill16 i will lose my shit if he somehow wins and you get 4-8 years of this 😂😵😱😂","Tue Nov 08 01:50:48 +0000 2016","Pennsylvania, USA","null","Manhattan, NY"
"JarretBecker","Sixers coach gotta go. No way you lose like this every year","Tue Nov 08 01:50:48 +0000 2016","Taking L's","null","Millersville, PA"
"mohammedhollyx","I'm currently sorting all my pictures into folders and I straight have a Marvel folder because 90% of my pictures were Marvel related","Tue Nov 08 01:50:48 +0000 2016","Michigan","null","Westland, MI"
"YouLoveBrittany",""You got to go to work on Myra's feet!" 😂","Tue Nov 08 01:50:48 +0000 2016","864 ","null","Valley Falls, SC"
"chrisfaulkner","@matthewbrobbins I'm a couple episodes deep and not sure if I like it yet","Tue Nov 08 01:50:48 +0000 2016","Los Angeles","null","Colorado, USA"
"AudToucey","@NicoOlvera6 are you going?!","Tue Nov 08 01:50:48 +0000 2016","null","null","Lakewood, CA"
"shaeinthecity","@TreGame_ haters never prosper Tre","Tue Nov 08 01:50:48 +0000 2016","Washington, DC","null","Bowie, MD"
"niquepesos_","Lmaoo I'm crying https://t.co/t11UtDAR2Z","Tue Nov 08 01:50:48 +0000 2016","Chicago, IL","null","Washington, DC"
"ncamelio14","#ManCrushMonday goes out to my beyoond handsome, future hubby 🔥😍😛❤️ https://t.co/e6c1raw7Cn","Tue Nov 08 01:50:48 +0000 2016","null","null","Andover, MA"
"Allie_Nicole_13","@swccashley https://t.co/uA4i9uUifP","Tue Nov 08 01:50:48 +0000 2016","null","null","Houston, TX"
"Butterly81","@HomesForOurTrps my pleasure! ❤️🇺🇸","Tue Nov 08 01:50:48 +0000 2016","Lewisboro, NY","null","Florida, USA"
"reinababyyyy","This time change is throwing me off","Tue Nov 08 01:50:48 +0000 2016","null","null","Poway, CA"
"dylanblakealpha","@hoodie_ri stop:(","Tue Nov 08 01:50:48 +0000 2016","Lafayette, IN","null","Lafayette, IN"
"EliseLove8","past couple of weeks have just been a big no","Tue Nov 08 01:50:48 +0000 2016","fairfax, va ","null","Mantua, VA"
"okoknikki","the sands is like 10 minutes away :) https://t.co/PYTuQwCyHj","Tue Nov 08 01:50:48 +0000 2016","east coast","null","Old Orchard, PA"
"rwwilmington","This cannot become the norm in our America folks. https://t.co/ytjj7aIipz","Tue Nov 08 01:50:48 +0000 2016","NC State is just better.  ","null","Murraysville, NC"
"LaurylShope","Trump.","Tue Nov 08 01:50:48 +0000 2016","Chillicothe, OH","null","Ohio, USA"
"SMABKK","The Accountant is A1","Tue Nov 08 01:50:48 +0000 2016","Rhode Island, USA","null","Harrisville, RI"
"LoseYourHeart","Harvey's going in there for the ladies. Who he kiddin? #Gotham","Tue Nov 08 01:50:48 +0000 2016","Scranton, Pa","null","Scranton, PA"
"mikalalaneee_","@mmichellees yes😭","Tue Nov 08 01:50:48 +0000 2016","Norman, OK","null","Norman, OK"
"beevills","@EmmaBarton98 ... who ... is .. this?","Tue Nov 08 01:50:48 +0000 2016","NBMA • Amherst, MA ","null","Amherst, MA"
"dominiqueoggs1","he's the real OG he put the burners on https://t.co/tFjAtZlpWa","Tue Nov 08 01:50:48 +0000 2016","not where i want to be","null","Sweetwater, TN"
"kennethdward","#oklaed https://t.co/WlJ9G5RSTE","Tue Nov 08 01:50:48 +0000 2016","Oklahoma City, OK","null","Oklahoma, USA"
"MarilynCapps","@thehill In his dreams, not with anger and fear he can't","Tue Nov 08 01:50:48 +0000 2016","Virginia Beach, VA","null","Virginia Beach, VA"
"paytoncthompson","Gizmo will bite you and then stare at you like you're the one that bit him........","Tue Nov 08 01:50:48 +0000 2016","null","null","West Virginia, USA"
"kevinnj1_","#NationalGinogordosDay https://t.co/c8gTlkDYMf","Tue Nov 08 01:50:48 +0000 2016","Pennsylvania, USA","null","Pennsylvania, USA"
"Danie_Lyn","Been a while.. https://t.co/bLAenVVtEG","Tue Nov 08 01:50:48 +0000 2016","My Flight Too Private ✈️","null","Chicago, IL"
"EWDurbin","@MyFriendCamilo @KaitlinDDurbin I'll be at HFA HQ all day 🙃","Tue Nov 08 01:50:48 +0000 2016","cleveland, oh","null","Brooklyn, NY"
"shyan_stallings","@leeahhulsey this is so me 😂😂😂 https://t.co/6MYF89lW9H","Tue Nov 08 01:50:48 +0000 2016","null","null","Moore, OK"
"Bianca_Irizarry","Imma keep my promise never treat you like a groupie","Tue Nov 08 01:50:49 +0000 2016","null","null","New London, CT"
"PartainTrent","@rmsytnnr u cray","Tue Nov 08 01:50:49 +0000 2016","Springtown, TX","null","Texas, USA"
"willliee","*bead of sweat runs down forehead* https://t.co/KpZ7tlatlk","Tue Nov 08 01:50:48 +0000 2016","null","null","Rialto, CA"
"MartyMcfly101","@nofeelingschina #NOVEMEBER12TH
@_FAMENT_ &amp; #CSA Presents:
REP YOUR FLAG
#REGGAE VS #HIPHOP
#DSU #WESELY #DELTECH… https://t.co/4tvsay9frv","Tue Nov 08 01:50:48 +0000 2016","w/ @TheRealFamEnt","null","Delaware, USA"
"AEFurlong","I love nature. https://t.co/YrOwTr4kZH","Tue Nov 08 01:50:49 +0000 2016","Upper Augusta, PA","null","Pennsylvania, USA"
"smileygirl_123","@Abena_chocolate i mean that is what a marriage is for i guess besides love and family","Tue Nov 08 01:50:49 +0000 2016","null","null","West Orange, NJ"
"brandonpascual","Had so much fun this weekend I lost my voice, right before an interview tomorrow 🙃","Tue Nov 08 01:50:49 +0000 2016","P. Sherman, 42 Wallaby Way","null","California, USA"
"kvaldes98","#LaBandaEdward @Edward_Baeza ..","Tue Nov 08 01:50:49 +0000 2016","Houston, TX","null","Houston, TX"
"AbbeyLeeFrey","@Ashley_Lindseyy haha Angelica she crazy","Tue Nov 08 01:50:49 +0000 2016","Decatur","null","Illinois, USA"
"_True_Enough","@RidiculouslyRy is the smartest bad girl in the house hands down 👏🏾👏🏾👏🏾👏🏾👏🏾","Tue Nov 08 01:50:49 +0000 2016","Trinidad, Colombia","null","Kirkwood, MO"
"MollinedoTyler","happy bday @mcbride_jack16 miss u bro 🎉","Tue Nov 08 01:50:49 +0000 2016","Reno, Nevada","null","Santa Clarita, CA"
"c_villarreal19","@KanyeAsadaTacoo 😂😉","Tue Nov 08 01:50:49 +0000 2016","Karnes City, TX","null","Karnes City, TX"
"jacqui4peace","@TrumpSucksIt @joyouswarrior FEAR OF DEATH BY PAPER CUT!!","Tue Nov 08 01:50:49 +0000 2016","Way up north Wisconsin ","null","Wisconsin, USA"
"Tay___OC","Brandi talk to fuckin much Damn stfu please  #Lhhreunion","Tue Nov 08 01:50:49 +0000 2016","Detroit, Mi","null","Detroit, MI"
"thickey","@MikeRogers0 needs more cats!!","Tue Nov 08 01:50:49 +0000 2016","null","null","Tampa-St. Petersburg FL"
"CoryelleThomas","@SHO_Shameless is the tits.","Tue Nov 08 01:50:49 +0000 2016","Lincoln, NE","null","Lincoln, NE"
"Bray_Baby","I'm at @Pappadeaux Seafood Kitchen in Marietta, GA https://t.co/BrZ0EpEOdB","Tue Nov 08 01:50:49 +0000 2016","New York, NY","[object Object]","Georgia, USA"
"JuanBo95","Plus thats two different girls hahahaha lol stupid manhoe","Tue Nov 08 01:50:49 +0000 2016","PHL, MNL","null","Orange Lake, NY"
"cass_norris","@Dredott it's obviously a line from a movie.","Tue Nov 08 01:50:49 +0000 2016","Kentwood, Louisiana","null","Louisiana, USA"
"BrennaBallard","Blue Ain't Your Color https://t.co/xmW2HSHnTc 😩😍","Tue Nov 08 01:50:49 +0000 2016","null","null","Texas, USA"
"lesterbrobel","@driesseg https://t.co/SVgYyXaayZ","Tue Nov 08 01:50:49 +0000 2016","#sayshhh","null","Chicago, IL"
"YourGirlAree","i can't wait until i have my own car because i'd already be with my friends not sitting in my chair moping around","Tue Nov 08 01:50:49 +0000 2016","Maryland, USA","null","Maryland, USA"
"_UrSoREPLACED","Lemme go on my break cause I'm starrrrrving","Tue Nov 08 01:50:49 +0000 2016","Dallas, TX","null","Dallas, TX"
"MaxBarry_","Welcome aboard Krista! We're excited to continue training with you @maxsbest_ 💪😅#bootcamp #fitfam #dedication https://t.co/IbfW5zs9Hj","Tue Nov 08 01:50:48 +0000 2016","Danbury, CT 06810","null","Max's Best Bootcamp"
"cllindner","Since posting that, i've been asked to make 5 headbands, 2 scarves, a hat, and socks 😳 i'm gonna be busy","Tue Nov 08 01:50:49 +0000 2016","Newark, NY","null","Newark, NY"
"leifpettersen","Big delivery just now. I'm ready for literally anything that happens tomorrow. Not pictured: boulder to block front… https://t.co/555fRCGaww","Tue Nov 08 01:50:48 +0000 2016","Minneapolis","null","Minneapolis, MN"
"Brand0nRichards","Coyle improving as this game goes on. https://t.co/jE4cEDyF02","Tue Nov 08 01:50:49 +0000 2016","West Coast ↔️ East Coast","null","Pennsylvania, USA"
"JobsatNCGHotels","Front Desk Agent Guest Service Representative (#WestDesMoines, IA) https://t.co/8rNSprFeLt #empleo #diversity… https://t.co/KSubgUCsYc","Tue Nov 08 01:50:49 +0000 2016","Middleton, WI","[object Object]","West Des Moines, IA"
"wittlebitty","I have to go to ucla at 8 then I have a interview at 12 😩","Tue Nov 08 01:50:49 +0000 2016","Hawthorne, CA","null","Torrance, CA"
"rileyrayannxoxo","let's be clear..me finding u attractive is one thing. me wanting to get to know u, being excited to hear from u &amp; wantin u around is another","Tue Nov 08 01:50:49 +0000 2016","null","null","Missouri, USA"
"jordan_conneely","HB @pzavada4 have a good one!!🎉😊","Tue Nov 08 01:50:49 +0000 2016","null","null","Folsom, CA"
"genextdoor","mongolian food &gt;&gt;","Tue Nov 08 01:50:49 +0000 2016","k town","null","Kennewick, WA"
"ItsJovanteboi","@MelSingletonn must be nice","Tue Nov 08 01:50:49 +0000 2016","Houston, Tx","null","San Antonio, TX"
"JohnSchorr",""If we play around with a protest vote, he wins!" - @FLOTUS","Tue Nov 08 01:50:49 +0000 2016","new york, ny","null","Brooklyn, NY"
"DoubleeKEY","That Commercial Of#LHHNY got Me Ready To See My Bitchhhhh @iamcardib #LHHReunion","Tue Nov 08 01:50:49 +0000 2016","null","null","Macon, GA"
"xSweet_Feefee","Magnolia flowers https://t.co/XAF40U2VGx","Tue Nov 08 01:50:49 +0000 2016","Oxford, MS","null","Oxford, MS"
"BPrisaznick","@HaileyM_xx yo you're the one that's always busy 😂","Tue Nov 08 01:50:49 +0000 2016","null","null","Virginia, USA"
